We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/IL-NM073/2020	EPI_ISL_444568	2020-03-17	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			A	S
hCoV-19/USA/IL-NM074/2020	EPI_ISL_444569	2020-03-16	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			A.3	S
hCoV-19/USA/IL-NM075/2020	EPI_ISL_444570	2020-03-16	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			B.1	GH
hCoV-19/USA/IL-NM079/2020	EPI_ISL_444571	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			B.1	G
hCoV-19/USA/IL-NM082/2020	EPI_ISL_444573	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			A.3	S
hCoV-19/USA/IL-NM083/2020	EPI_ISL_444574	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			B.1	G
hCoV-19/USA/IL-NM084/2020	EPI_ISL_444575	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			B	L
hCoV-19/USA/IL-NM085/2020	EPI_ISL_444576	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			B.1	GH
hCoV-19/USA/IL-NM087/2020	EPI_ISL_444577	2020-03-19	North America / USA / Illinois / Chicago	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC			A.3	S
hCoV-19/Denmark/ALAB-SSI-1235/2020	EPI_ISL_444817	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1238/2020	EPI_ISL_444818	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1239/2020	EPI_ISL_444819	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1241/2020	EPI_ISL_444820	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1243/2020	EPI_ISL_444822	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.3	L
hCoV-19/Denmark/ALAB-SSI-1244/2020	EPI_ISL_444823	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1245/2020	EPI_ISL_444824	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.3	L
hCoV-19/Denmark/ALAB-SSI-1246/2020	EPI_ISL_444825	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1.1	GR
hCoV-19/Denmark/ALAB-SSI-1248/2020	EPI_ISL_444826	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1249/2020	EPI_ISL_444827	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1250/2020	EPI_ISL_444828	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/Denmark/ALAB-SSI-1252/2020	EPI_ISL_444829	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1257/2020	EPI_ISL_444831	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1260/2020	EPI_ISL_444832	2020-03-11	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1.36	GH
hCoV-19/Denmark/ALAB-SSI-1261/2020	EPI_ISL_444833	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1262/2020	EPI_ISL_444834	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1.1	GR
hCoV-19/Denmark/ALAB-SSI-1263/2020	EPI_ISL_444835	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1.5	G
hCoV-19/Denmark/ALAB-SSI-1264/2020	EPI_ISL_444836	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1265/2020	EPI_ISL_444837	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1268/2020	EPI_ISL_444838	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1269/2020	EPI_ISL_444839	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1270/2020	EPI_ISL_444840	2020-03-09	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-SSI-1272/2020	EPI_ISL_444841	2020-03-10	Europe / Denmark / Unknown	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/USA/MI-MDHHS-SC20260/2020	EPI_ISL_447059	2020-03-15	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20292/2020	EPI_ISL_447089	2020-03-14	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20294/2020	EPI_ISL_447091	2020-03-20	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20295/2020	EPI_ISL_447092	2020-03-15	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20296/2020	EPI_ISL_447093	2020-03-14	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B	L
hCoV-19/USA/MI-MDHHS-SC20297/2020	EPI_ISL_447094	2020-03-20	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20299/2020	EPI_ISL_447096	2020-03-12	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/England/CAMB-1ADB6D/2020	EPI_ISL_448038	2020	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/CAMB-1AECE1/2020	EPI_ISL_448072	2020	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/CAMB-1AECF0/2020	EPI_ISL_448073	2020	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/CAMB-1AF5E5/2020	EPI_ISL_448085	2020	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/CAMB-1AFFE7/2020	EPI_ISL_448095	2020	Europe / United Kingdom / England	Human	Original			Oxford Nanopore		[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1	GR
hCoV-19/England/NORW-E8D52/2020	EPI_ISL_448306	2020	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-E8D70/2020	EPI_ISL_448308	2020	Europe / United Kingdom / England	Human	Original			Illumina				B.1.5.5	G
hCoV-19/Norway/Trondheim-E9/2020	EPI_ISL_450351	2020-03-11	Europe / Norway / Trondheim	Human	Vero			NextSeq500				B.1.1	GR
hCoV-19/Norway/Trondheim-E10/2020	EPI_ISL_450352	2020-03-11	Europe / Norway / Trondheim	Human	Vero			NextSeq500				B.1	G
hCoV-19/USA/MI-MDHHS-SC20322/2020	EPI_ISL_450601	2020-03-11	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20327/2020	EPI_ISL_450606	2020-03-15	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20328/2020	EPI_ISL_450607	2020-03-18	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20333/2020	EPI_ISL_450612	2020-03-19	North America / USA / Michigan	Human	Original			Illumina NextSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/Australia/NSW351/2020	EPI_ISL_451612	2020-03-20	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1	G
hCoV-19/USA/NY-NYUMC751/2020	EPI_ISL_451665	2020-03-20	North America / USA / New York / Brooklyn	Human	Original			Illumina NovaSeq (Ribo-depleted)	bwa/0.7.17, mapped to NC_045512v2, bases below 20x coverage masked	[I] Submitter Note: 1bp deletion at 28251 and 1bp insertion at 28254, or as 3 point changes. 	info	B.2	V
hCoV-19/Switzerland/100075/2020	EPI_ISL_451668	2020-03-12	Europe / Switzerland / Ticino	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100076/2020	EPI_ISL_451669	2020-03-12	Europe / Switzerland / Vaud	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100080/2020	EPI_ISL_451672	2020-03-13	Europe / Switzerland / Aargau	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100081/2020	EPI_ISL_451673	2020-03-13	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100082/2020	EPI_ISL_451674	2020-03-13	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100083/2020	EPI_ISL_451675	2020-03-13	Europe / Switzerland / Basel Stadt	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100084/2020	EPI_ISL_451676	2020-03-13	Europe / Switzerland / Ticino	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100085/2020	EPI_ISL_451677	2020-03-13	Europe / Switzerland / Ticino	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100086/2020	EPI_ISL_451678	2020-03-13	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100088/2020	EPI_ISL_451680	2020-03-13	Europe / Switzerland / Graubunden	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.2	O
hCoV-19/Switzerland/100089/2020	EPI_ISL_451681	2020-03-12	Europe / Switzerland / Graubunden	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100090/2020	EPI_ISL_451682	2020-03-13	Europe / Switzerland / Valais	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100091/2020	EPI_ISL_451683	2020-03-13	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100092/2020	EPI_ISL_451684	2020-03-13	Europe / Switzerland / Jura	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100093/2020	EPI_ISL_451685	2020-03-13	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100096/2020	EPI_ISL_451688	2020-03-12	Europe / Switzerland / Schwyz	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100097/2020	EPI_ISL_451689	2020-03-13	Europe / Switzerland / Schwyz	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100098/2020	EPI_ISL_451690	2020-03-13	Europe / Switzerland / Ticino	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/100099/2020	EPI_ISL_451691	2020-03-13	Europe / Switzerland / Valais	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/100108/2020	EPI_ISL_451692	2020-03-14	Europe / Switzerland / Bern	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/100109/2020	EPI_ISL_451693	2020-03-14	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100110/2020	EPI_ISL_451694	2020-03-16	Europe / Switzerland / Aargau	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/100111/2020	EPI_ISL_451695	2020-03-16	Europe / Switzerland / Basel Stadt	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100112/2020	EPI_ISL_451696	2020-03-16	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100113/2020	EPI_ISL_451697	2020-03-16	Europe / Switzerland / Bern	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100114/2020	EPI_ISL_451698	2020-03-16	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/100115/2020	EPI_ISL_451699	2020-03-16	Europe / Switzerland / Basel Stadt	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.5	G
hCoV-19/Croatia/ZG-297-20/2020	EPI_ISL_451934	2020-03-05	Europe / Croatia / Varaždin County	Human	Vero E6	Combined naso- and oropharyngeal swab		Illumina MiSeq				B.1.1.1	GR
hCoV-19/Belgium/20A30/2020	EPI_ISL_451935	2020-03-18	Europe / Belgium / Brussels	Human	Original	Lung		Ion Torrent	IRMA			B.1	O
hCoV-19/Belarus/ChVir2070/2020	EPI_ISL_451948	2020-03	Europe / Belarus	Human	Original			Illumina NextSeq	bowtie2			B.4	O
hCoV-19/Pakistan/KHI1/2020	EPI_ISL_451958	2020-03-16	Asia / Pakistan / Karachi	Human	unknown	Nasal swab		Illumina	SPAdes v. 3.11.0	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/Italy/IZSPB_CL1/2020	EPI_ISL_451961	2020-03-14	Europe / Italy / Apulia	Human	Original			Illumina Miseq	SPAdes			B.1	G
 hCoV-19/Italy/IZSPB_1259/2020	EPI_ISL_451962	2020-03-20	Europe / Italy / Apulia	Human	Original	Nasopharyngeal swab		Illumina Miseq				B.1	G
hCoV-19/Russia/SCPM-O-01/2020	EPI_ISL_451963	2020-03-20	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B.1.1	GR
hCoV-19/Russia/SCPM-O-02/2020	EPI_ISL_451964	2020-03-22	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B.1	G
hCoV-19/Russia/SCPM-O-03/2020	EPI_ISL_451965	2020-03-20	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B.1	GH
hCoV-19/Russia/SCPM-O-05/2020	EPI_ISL_451967	2020-03-21	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B	O
hCoV-19/Russia/SCPM-O-06/2020	EPI_ISL_451968	2020-03-18	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B.1.1	GR
hCoV-19/Russia/SCPM-O-07/2020	EPI_ISL_451969	2020-03-22	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7			B.1.1	GR
hCoV-19/Russia/SCPM-O-08/2020	EPI_ISL_451970	2020-03-22	Europe / Russia / Moscow 	Human	Original			BGISEQ-500	Unicycler v0.4.7	[I] Insertion of 2 nucleotides when compared to the reference sequence.	info	B.1.1	GR
hCoV-19/Denmark/ALAB-HH-101/2020	EPI_ISL_451988	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1.1	GR
hCoV-19/Denmark/ALAB-HH-102/2020	EPI_ISL_451989	2020-03-08	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-104/2020	EPI_ISL_451990	2020-03-08	Europe / Denmark	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Denmark/ALAB-HH-106/2020	EPI_ISL_451991	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Denmark/ALAB-HH-107/2020	EPI_ISL_451992	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-108/2020	EPI_ISL_451993	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-110/2020	EPI_ISL_451994	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-111/2020	EPI_ISL_451995	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-112/2020	EPI_ISL_451996	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-113/2020	EPI_ISL_451997	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-114/2020	EPI_ISL_451998	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/Denmark/ALAB-HH-115/2020	EPI_ISL_451999	2020-03-09	Europe / Denmark	Human	Original			Nanopore MinION				B.1	GH
hCoV-19/England/CAMB-1B0A4C/2020	EPI_ISL_452931	2020	Europe / United Kingdom / England	Human	Original	unknown		OXFORD_NANOPORE	unknown			B.1.1	GR
hCoV-19/Portugal/PT0434/2020	EPI_ISL_454158	2020-03-19	Europe / Portugal	Human	Original			Illumina NextSeq 550	INSaFLU			B.3	L
hCoV-19/Portugal/PT0435/2020	EPI_ISL_454159	2020-03-20	Europe / Portugal	Human	Original			Illumina NextSeq 550	INSaFLU			B.1.5	G
hCoV-19/Portugal/PT0438/2020	EPI_ISL_454162	2020-03-22	Europe / Portugal	Human	Original			Illumina NextSeq 550	INSaFLU			B.1	G
hCoV-19/Portugal/PT0439/2020	EPI_ISL_454163	2020-03-22	Europe / Portugal	Human	Original			Illumina NextSeq 550	INSaFLU			B.1	G
hCoV-19/Netherlands/NA_388/2020	EPI_ISL_455190	2020	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_389/2020	EPI_ISL_455191	2020	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_399/2020	EPI_ISL_455201	2020	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_406/2020	EPI_ISL_455208	2020-03-18	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_407/2020	EPI_ISL_455209	2020-03-18	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_408/2020	EPI_ISL_455210	2020-03-19	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_409/2020	EPI_ISL_455211	2020-03-21	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_410/2020	EPI_ISL_455212	2020-03-21	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_411/2020	EPI_ISL_455213	2020-03-21	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_412/2020	EPI_ISL_455214	2020-03-21	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_421/2020	EPI_ISL_455223	2020	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/NA_422/2020	EPI_ISL_455224	2020	Europe / Netherlands	Human	Original			Nanopore	unknown	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.22	GH
hCoV-19/Netherlands/NA_423/2020	EPI_ISL_455225	2020	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Australia/VIC1582/2020	EPI_ISL_456501	2020	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1586/2020	EPI_ISL_456506	2020	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1587/2020	EPI_ISL_456507	2020	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/USA/MD-HP00058/2020	EPI_ISL_457800	2020-03-19	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			A.1	S
hCoV-19/USA/MD-HP00061/2020	EPI_ISL_457803	2020-03-16	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1.1	GR
hCoV-19/USA/DC-HP00063/2020	EPI_ISL_457805	2020-03-13	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.6	O
hCoV-19/USA/MD-HP00064/2020	EPI_ISL_457806	2020-03-16	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00065/2020	EPI_ISL_457807	2020-03-15	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			A.3	S
hCoV-19/USA/MD-HP00067/2020	EPI_ISL_457808	2020-03-11	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00119/2020	EPI_ISL_457812	2020-03-18	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1.37	GH
hCoV-19/USA/MD-HP00120/2020	EPI_ISL_457813	2020-03-19	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			A.3	S
hCoV-19/USA/DC-HP00122/2020	EPI_ISL_457814	2020-03-18	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00131/2020	EPI_ISL_457819	2020-03-18	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00132/2020	EPI_ISL_457820	2020-03-16	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/DC-HP00137/2020	EPI_ISL_457823	2020-03-21	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/Italy/AMC2-1245/2020	EPI_ISL_457826	2020-03-08	Europe / Italy / Lombardy	Human	Original	Nasopharyngeal swab		Illumina Miseq	Geneious Prime BWA-MEM			B.1	G
hCoV-19/Kenya/NIC_059/2020	EPI_ISL_457827	2020-03	Africa / Kenya	Human	Original			Nanopore MinION				B.2.1	V
hCoV-19/Kenya/NIC_084/2020	EPI_ISL_457828	2020-03	Africa / Kenya	Human	Original			Nanopore MinION				B.2	V
hCoV-19/Kenya/NIC_087/2020	EPI_ISL_457829	2020-03	Africa / Kenya	Human	Original			Nanopore MinION				B.1.1	GR
hCoV-19/Kenya/NIC_187/2020	EPI_ISL_457833	2020-03	Africa / Kenya	Human	Original			Nanopore MinION				B.1.5	G
hCoV-19/Kenya/NIC_569/2020	EPI_ISL_457843	2020-03	Africa / Kenya	Human	Original			Nanopore MinION				B.1.1	GR
hCoV-19/Wuhan/IPBCAMS-WH-05/2020	EPI_ISL_403928	2020-01-01	Asia / China / Hubei / Wuhan	Human	Original	Bronchoalveolar lavage fluid						B	L
hCoV-19/Wuhan/IPBCAMS-WH-04/2019	EPI_ISL_403929	2019-12-30	Asia / China / Hubei / Wuhan	Human	Original	Bronchoalveolar lavage fluid						B	L
hCoV-19/Wuhan/IPBCAMS-WH-03/2019	EPI_ISL_403930	2019-12-30	Asia / China / Hubei / Wuhan	Human	Original	Bronchoalveolar lavage fluid						B	L
hCoV-19/Wuhan/IPBCAMS-WH-02/2019	EPI_ISL_403931	2019-12-30	Asia / China / Hubei / Wuhan	Human	Original	Bronchoalveolar lavage fluid						B	L
hCoV-19/Guangdong/20SF012/2020	EPI_ISL_403932	2020-01-14	Asia / China / Guangdong / Shenzhen	Human	Original	endotracheal aspirates		illumina	SPAdes/MEGAHIT			A	S
